,EMPLOYER_NAME,JOB_TITLE,YEAR,STATE,cer_COUNT,non_COUNT
364,ACCENTURE LLP,OTHER,2012,INDIANA,2,0
365,ACCENTURE LLP,OTHER,2012,IOWA,9,0
366,ACCENTURE LLP,OTHER,2012,KANSAS,2,0
367,ACCENTURE LLP,OTHER,2012,KENTUCKY,14,0
368,ACCENTURE LLP,OTHER,2012,LOUISIANA,2,1
369,ACCENTURE LLP,OTHER,2012,MARYLAND,3,0
370,ACCENTURE LLP,OTHER,2012,MASSACHUSETTS,39,2
371,ACCENTURE LLP,OTHER,2012,MICHIGAN,26,0
372,ACCENTURE LLP,OTHER,2012,MINNESOTA,67,2
373,ACCENTURE LLP,OTHER,2012,MISSOURI,33,0
374,ACCENTURE LLP,OTHER,2012,NEBRASKA,2,0
375,ACCENTURE LLP,OTHER,2012,NEVADA,1,0
376,ACCENTURE LLP,OTHER,2012,NEW HAMPSHIRE,4,0
377,ACCENTURE LLP,OTHER,2012,NEW JERSEY,88,1
378,ACCENTURE LLP,OTHER,2012,NEW YORK,48,0
379,ACCENTURE LLP,OTHER,2012,NORTH CAROLINA,46,0
380,ACCENTURE LLP,OTHER,2012,NORTH DAKOTA,1,0
381,ACCENTURE LLP,OTHER,2012,OHIO,73,0
382,ACCENTURE LLP,OTHER,2012,OKLAHOMA,2,0
383,ACCENTURE LLP,OTHER,2012,PENNSYLVANIA,55,0
384,ACCENTURE LLP,OTHER,2012,RHODE ISLAND,10,0
385,ACCENTURE LLP,OTHER,2012,SOUTH CAROLINA,2,0
386,ACCENTURE LLP,OTHER,2012,TENNESSEE,6,0
387,ACCENTURE LLP,OTHER,2012,TEXAS,97,0
388,ACCENTURE LLP,OTHER,2012,UTAH,2,0
389,ACCENTURE LLP,OTHER,2012,VIRGINIA,16,0
390,ACCENTURE LLP,OTHER,2012,WASHINGTON,40,0
391,ACCENTURE LLP,OTHER,2012,WISCONSIN,17,0
392,ACCENTURE LLP,OTHER,2013,ARIZONA,35,5
393,ACCENTURE LLP,OTHER,2013,ARKANSAS,69,2
394,ACCENTURE LLP,OTHER,2013,CALIFORNIA,366,18
395,ACCENTURE LLP,OTHER,2013,COLORADO,15,1
396,ACCENTURE LLP,OTHER,2013,CONNECTICUT,95,9
397,ACCENTURE LLP,OTHER,2013,DELAWARE,69,2
398,ACCENTURE LLP,OTHER,2013,DISTRICT OF COLUMBIA,9,0
399,ACCENTURE LLP,OTHER,2013,FLORIDA,50,0
400,ACCENTURE LLP,OTHER,2013,GEORGIA,126,7
401,ACCENTURE LLP,OTHER,2013,HAWAII,7,0
402,ACCENTURE LLP,OTHER,2013,IDAHO,6,0
403,ACCENTURE LLP,OTHER,2013,ILLINOIS,304,21
404,ACCENTURE LLP,OTHER,2013,INDIANA,9,0
405,ACCENTURE LLP,OTHER,2013,IOWA,22,0
406,ACCENTURE LLP,OTHER,2013,KANSAS,9,0
407,ACCENTURE LLP,OTHER,2013,KENTUCKY,4,0
408,ACCENTURE LLP,OTHER,2013,LOUISIANA,3,1
409,ACCENTURE LLP,OTHER,2013,MARYLAND,11,1
410,ACCENTURE LLP,OTHER,2013,MASSACHUSETTS,71,1
411,ACCENTURE LLP,OTHER,2013,MICHIGAN,59,3
412,ACCENTURE LLP,OTHER,2013,MINNESOTA,141,7
413,ACCENTURE LLP,OTHER,2013,MISSOURI,44,2
414,ACCENTURE LLP,OTHER,2013,NEBRASKA,16,2
415,ACCENTURE LLP,OTHER,2013,NEW HAMPSHIRE,5,0
416,ACCENTURE LLP,OTHER,2013,NEW JERSEY,235,10
417,ACCENTURE LLP,OTHER,2013,NEW YORK,107,5
418,ACCENTURE LLP,OTHER,2013,NORTH CAROLINA,119,6
419,ACCENTURE LLP,OTHER,2013,OHIO,151,6
420,ACCENTURE LLP,OTHER,2013,OKLAHOMA,7,0
421,ACCENTURE LLP,OTHER,2013,OREGON,3,0
422,ACCENTURE LLP,OTHER,2013,PENNSYLVANIA,138,3
423,ACCENTURE LLP,OTHER,2013,RHODE ISLAND,39,0
424,ACCENTURE LLP,OTHER,2013,SOUTH CAROLINA,10,1
425,ACCENTURE LLP,OTHER,2013,TENNESSEE,24,4
426,ACCENTURE LLP,OTHER,2013,TEXAS,322,13
427,ACCENTURE LLP,OTHER,2013,UTAH,4,0
428,ACCENTURE LLP,OTHER,2013,VIRGINIA,22,1
429,ACCENTURE LLP,OTHER,2013,WASHINGTON,106,5
430,ACCENTURE LLP,OTHER,2013,WISCONSIN,39,3
431,ACCENTURE LLP,OTHER,2014,ALABAMA,4,0
432,ACCENTURE LLP,OTHER,2014,ARIZONA,54,0
433,ACCENTURE LLP,OTHER,2014,ARKANSAS,20,0
434,ACCENTURE LLP,OTHER,2014,CALIFORNIA,406,7
435,ACCENTURE LLP,OTHER,2014,COLORADO,30,1
436,ACCENTURE LLP,OTHER,2014,CONNECTICUT,187,2
437,ACCENTURE LLP,OTHER,2014,DELAWARE,99,0
438,ACCENTURE LLP,OTHER,2014,DISTRICT OF COLUMBIA,8,0
439,ACCENTURE LLP,OTHER,2014,FLORIDA,66,1
440,ACCENTURE LLP,OTHER,2014,GEORGIA,116,0
441,ACCENTURE LLP,OTHER,2014,HAWAII,1,0
442,ACCENTURE LLP,OTHER,2014,IDAHO,1,0
443,ACCENTURE LLP,OTHER,2014,ILLINOIS,267,3
444,ACCENTURE LLP,OTHER,2014,INDIANA,15,0
445,ACCENTURE LLP,OTHER,2014,IOWA,7,0
446,ACCENTURE LLP,OTHER,2014,KANSAS,7,0
447,ACCENTURE LLP,OTHER,2014,KENTUCKY,1,0
448,ACCENTURE LLP,OTHER,2014,MARYLAND,32,1
449,ACCENTURE LLP,OTHER,2014,MASSACHUSETTS,95,2
450,ACCENTURE LLP,OTHER,2014,MICHIGAN,53,0
451,ACCENTURE LLP,OTHER,2014,MINNESOTA,180,1
452,ACCENTURE LLP,OTHER,2014,MISSOURI,60,0
453,ACCENTURE LLP,OTHER,2014,NEBRASKA,9,0
454,ACCENTURE LLP,OTHER,2014,NEVADA,1,0
455,ACCENTURE LLP,OTHER,2014,NEW HAMPSHIRE,8,0
456,ACCENTURE LLP,OTHER,2014,NEW JERSEY,242,1
457,ACCENTURE LLP,OTHER,2014,NEW MEXICO,1,0
458,ACCENTURE LLP,OTHER,2014,NEW YORK,109,1
459,ACCENTURE LLP,OTHER,2014,NORTH CAROLINA,137,0
460,ACCENTURE LLP,OTHER,2014,NORTH DAKOTA,2,0
461,ACCENTURE LLP,OTHER,2014,OHIO,129,2
462,ACCENTURE LLP,OTHER,2014,OKLAHOMA,14,0
463,ACCENTURE LLP,OTHER,2014,OREGON,7,0
464,ACCENTURE LLP,OTHER,2014,PENNSYLVANIA,132,6
465,ACCENTURE LLP,OTHER,2014,RHODE ISLAND,36,0
466,ACCENTURE LLP,OTHER,2014,SOUTH CAROLINA,3,0
467,ACCENTURE LLP,OTHER,2014,TENNESSEE,6,0
468,ACCENTURE LLP,OTHER,2014,TEXAS,305,1
469,ACCENTURE LLP,OTHER,2014,UTAH,1,0
470,ACCENTURE LLP,OTHER,2014,VIRGINIA,29,0
471,ACCENTURE LLP,OTHER,2014,WASHINGTON,131,1
472,ACCENTURE LLP,OTHER,2014,WEST VIRGINIA,1,0
473,ACCENTURE LLP,OTHER,2014,WISCONSIN,53,0
474,ACCENTURE LLP,OTHER,2015,ALABAMA,3,0
475,ACCENTURE LLP,OTHER,2015,ARIZONA,79,0
476,ACCENTURE LLP,OTHER,2015,ARKANSAS,60,1
477,ACCENTURE LLP,OTHER,2015,CALIFORNIA,647,7
478,ACCENTURE LLP,OTHER,2015,COLORADO,47,0
479,ACCENTURE LLP,OTHER,2015,CONNECTICUT,317,8
480,ACCENTURE LLP,OTHER,2015,DELAWARE,156,0
481,ACCENTURE LLP,OTHER,2015,DISTRICT OF COLUMBIA,23,0
482,ACCENTURE LLP,OTHER,2015,FLORIDA,200,4
483,ACCENTURE LLP,OTHER,2015,GEORGIA,291,3
484,ACCENTURE LLP,OTHER,2015,HAWAII,3,0
485,ACCENTURE LLP,OTHER,2015,ILLINOIS,411,7
486,ACCENTURE LLP,OTHER,2015,INDIANA,8,0
487,ACCENTURE LLP,OTHER,2015,IOWA,16,0
488,ACCENTURE LLP,OTHER,2015,KANSAS,10,1
489,ACCENTURE LLP,OTHER,2015,KENTUCKY,1,0
490,ACCENTURE LLP,OTHER,2015,LOUISIANA,8,0
491,ACCENTURE LLP,OTHER,2015,MARYLAND,82,1
492,ACCENTURE LLP,OTHER,2015,MASSACHUSETTS,139,1
493,ACCENTURE LLP,OTHER,2015,MICHIGAN,129,0
494,ACCENTURE LLP,OTHER,2015,MINNESOTA,246,2
495,ACCENTURE LLP,OTHER,2015,MISSOURI,144,2
496,ACCENTURE LLP,OTHER,2015,NEBRASKA,31,3
497,ACCENTURE LLP,OTHER,2015,NEVADA,1,0
498,ACCENTURE LLP,OTHER,2015,NEW HAMPSHIRE,18,0
499,ACCENTURE LLP,OTHER,2015,NEW JERSEY,435,10
500,ACCENTURE LLP,OTHER,2015,NEW YORK,180,3
501,ACCENTURE LLP,OTHER,2015,NORTH CAROLINA,233,2
502,ACCENTURE LLP,OTHER,2015,OHIO,284,12
503,ACCENTURE LLP,OTHER,2015,OKLAHOMA,34,0
504,ACCENTURE LLP,OTHER,2015,OREGON,67,0
505,ACCENTURE LLP,OTHER,2015,PENNSYLVANIA,305,6
506,ACCENTURE LLP,OTHER,2015,RHODE ISLAND,13,0
507,ACCENTURE LLP,OTHER,2015,SOUTH CAROLINA,8,1
508,ACCENTURE LLP,OTHER,2015,TENNESSEE,15,0
509,ACCENTURE LLP,OTHER,2015,TEXAS,547,7
510,ACCENTURE LLP,OTHER,2015,UTAH,3,0
511,ACCENTURE LLP,OTHER,2015,VIRGINIA,80,1
512,ACCENTURE LLP,OTHER,2015,WASHINGTON,216,5
513,ACCENTURE LLP,OTHER,2015,WISCONSIN,101,0
514,ACCENTURE LLP,OTHER,2016,ALABAMA,6,0
515,ACCENTURE LLP,OTHER,2016,ARIZONA,107,2
516,ACCENTURE LLP,OTHER,2016,ARKANSAS,58,0
517,ACCENTURE LLP,OTHER,2016,CALIFORNIA,569,7
518,ACCENTURE LLP,OTHER,2016,COLORADO,57,1
519,ACCENTURE LLP,OTHER,2016,CONNECTICUT,295,0
520,ACCENTURE LLP,OTHER,2016,DELAWARE,69,1
521,ACCENTURE LLP,OTHER,2016,DISTRICT OF COLUMBIA,14,1
522,ACCENTURE LLP,OTHER,2016,FLORIDA,155,1
523,ACCENTURE LLP,OTHER,2016,GEORGIA,338,4
524,ACCENTURE LLP,OTHER,2016,HAWAII,7,0
525,ACCENTURE LLP,OTHER,2016,IDAHO,2,0
526,ACCENTURE LLP,OTHER,2016,ILLINOIS,409,2
527,ACCENTURE LLP,OTHER,2016,INDIANA,18,0
528,ACCENTURE LLP,OTHER,2016,IOWA,11,1
529,ACCENTURE LLP,OTHER,2016,KANSAS,35,0
530,ACCENTURE LLP,OTHER,2016,KENTUCKY,7,0
531,ACCENTURE LLP,OTHER,2016,LOUISIANA,19,0
532,ACCENTURE LLP,OTHER,2016,MAINE,1,0
533,ACCENTURE LLP,OTHER,2016,MARYLAND,81,1
534,ACCENTURE LLP,OTHER,2016,MASSACHUSETTS,164,1
535,ACCENTURE LLP,OTHER,2016,MICHIGAN,127,3
536,ACCENTURE LLP,OTHER,2016,MINNESOTA,166,2
537,ACCENTURE LLP,OTHER,2016,MISSOURI,81,1
538,ACCENTURE LLP,OTHER,2016,NEBRASKA,12,0
539,ACCENTURE LLP,OTHER,2016,NEVADA,1,0
540,ACCENTURE LLP,OTHER,2016,NEW HAMPSHIRE,22,0
541,ACCENTURE LLP,OTHER,2016,NEW JERSEY,465,1
542,ACCENTURE LLP,OTHER,2016,NEW YORK,160,2
543,ACCENTURE LLP,OTHER,2016,NORTH CAROLINA,251,2
544,ACCENTURE LLP,OTHER,2016,OHIO,240,5
545,ACCENTURE LLP,OTHER,2016,OKLAHOMA,27,1
546,ACCENTURE LLP,OTHER,2016,OREGON,46,0
547,ACCENTURE LLP,OTHER,2016,PENNSYLVANIA,307,2
548,ACCENTURE LLP,OTHER,2016,RHODE ISLAND,16,0
549,ACCENTURE LLP,OTHER,2016,SOUTH CAROLINA,11,0
550,ACCENTURE LLP,OTHER,2016,TENNESSEE,39,0
551,ACCENTURE LLP,OTHER,2016,TEXAS,679,12
552,ACCENTURE LLP,OTHER,2016,UTAH,5,1
553,ACCENTURE LLP,OTHER,2016,VIRGINIA,108,1
554,ACCENTURE LLP,OTHER,2016,WASHINGTON,191,0
555,ACCENTURE LLP,OTHER,2016,WEST VIRGINIA,4,0
556,ACCENTURE LLP,OTHER,2016,WISCONSIN,88,3
557,ACCENTURE LLP,PROFESSOR/RESEARCHER,2011,CALIFORNIA,3,0
558,ACCENTURE LLP,PROFESSOR/RESEARCHER,2011,ILLINOIS,1,0
559,ACCENTURE LLP,PROFESSOR/RESEARCHER,2012,TEXAS,1,0
560,ACCENTURE LLP,PROFESSOR/RESEARCHER,2014,CALIFORNIA,1,0
561,ACCENTURE LLP,PROFESSOR/RESEARCHER,2014,ILLINOIS,1,0
562,ACCENTURE LLP,PROFESSOR/RESEARCHER,2015,NEW YORK,1,1
563,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,ARIZONA,4,0
564,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,ARKANSAS,2,0
565,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,CALIFORNIA,77,2
566,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,COLORADO,8,0
567,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,CONNECTICUT,26,0
568,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,DELAWARE,7,0
569,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,FLORIDA,8,0
570,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,GEORGIA,23,5
571,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,ILLINOIS,50,1
572,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,INDIANA,3,0
573,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,IOWA,2,0
574,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,KANSAS,1,0
575,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,MASSACHUSETTS,9,0
576,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,MICHIGAN,16,0
577,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,MINNESOTA,27,2
578,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,MISSOURI,14,1
579,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,NEBRASKA,8,0
580,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,NEW HAMPSHIRE,1,0
581,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,NEW JERSEY,50,3
582,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,NEW YORK,22,0
583,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,NORTH CAROLINA,32,2
584,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,OHIO,36,0
585,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,OKLAHOMA,8,0
586,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,OREGON,1,0
587,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,PENNSYLVANIA,36,3
588,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,TENNESSEE,6,0
589,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,TEXAS,21,0
590,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,VIRGINIA,8,0
591,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,WASHINGTON,10,0
592,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2011,WISCONSIN,9,0
593,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,ALABAMA,1,0
594,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,ARIZONA,12,0
595,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,ARKANSAS,11,0
596,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,CALIFORNIA,102,0
597,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,COLORADO,14,0
598,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,CONNECTICUT,67,0
599,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,DELAWARE,22,1
600,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,DISTRICT OF COLUMBIA,3,0
601,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,FLORIDA,18,0
602,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,GEORGIA,34,0
603,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,HAWAII,3,0
604,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,ILLINOIS,125,0
605,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,INDIANA,2,0
606,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,IOWA,2,0
607,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,KANSAS,1,0
608,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,KENTUCKY,7,0
609,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,LOUISIANA,2,0
610,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,MARYLAND,4,0
611,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,MASSACHUSETTS,29,0
612,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,MICHIGAN,23,0
613,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,MINNESOTA,50,0
614,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,MISSOURI,27,0
615,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,NEBRASKA,2,0
616,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,NEW HAMPSHIRE,2,0
617,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,NEW JERSEY,91,0
618,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,NEW YORK,38,0
619,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,NORTH CAROLINA,34,0
620,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,OHIO,49,1
621,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,OKLAHOMA,6,0
622,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,OREGON,3,0
623,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,PENNSYLVANIA,68,1
624,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,RHODE ISLAND,13,0
625,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,SOUTH CAROLINA,2,0
626,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,TENNESSEE,3,0
627,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,TEXAS,82,0
628,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,UTAH,3,0
629,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,VIRGINIA,22,0
630,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,WASHINGTON,36,0
631,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2012,WISCONSIN,14,0
632,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,ALABAMA,6,0
633,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,ARIZONA,8,0
634,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,ARKANSAS,13,0
635,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,CALIFORNIA,206,3
636,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,COLORADO,19,0
637,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,CONNECTICUT,73,3
638,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,DELAWARE,37,1
639,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,DISTRICT OF COLUMBIA,5,0
640,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,FLORIDA,46,0
641,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,GEORGIA,57,1
642,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,IDAHO,3,0
643,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,ILLINOIS,207,4
644,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,INDIANA,3,0
645,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,IOWA,10,0
646,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,KANSAS,2,0
647,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,KENTUCKY,5,0
648,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,LOUISIANA,3,0
649,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,MARYLAND,6,0
650,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,MASSACHUSETTS,48,1
651,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,MICHIGAN,30,1
652,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,MINNESOTA,87,2
653,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,MISSOURI,30,1
654,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,NEBRASKA,7,0
655,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,NEW JERSEY,119,3
656,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,NEW YORK,57,0
657,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,NORTH CAROLINA,51,1
658,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,OHIO,80,2
659,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,OKLAHOMA,12,0
660,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,OREGON,6,0
661,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,PENNSYLVANIA,99,2
662,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,RHODE ISLAND,26,0
663,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,SOUTH CAROLINA,3,0
664,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,TENNESSEE,15,0
665,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,TEXAS,187,5
666,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,UTAH,2,0
667,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,VIRGINIA,12,0
668,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,WASHINGTON,53,2
669,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2013,WISCONSIN,28,0
670,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,ARIZONA,16,1
671,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,ARKANSAS,4,0
672,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,CALIFORNIA,275,1
673,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,COLORADO,10,0
674,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,CONNECTICUT,157,0
675,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,DELAWARE,41,0
676,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,DISTRICT OF COLUMBIA,8,0
677,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,FLORIDA,44,1
678,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,GEORGIA,89,0
679,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,ILLINOIS,184,2
680,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,INDIANA,2,0
681,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,IOWA,6,0
682,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,KANSAS,8,0
683,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,KENTUCKY,1,0
684,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,LOUISIANA,2,0
685,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,MARYLAND,24,0
686,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,MASSACHUSETTS,47,0
687,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,MICHIGAN,36,0
688,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,MINNESOTA,82,3
689,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,MISSOURI,38,1
690,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,NEBRASKA,18,0
691,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,NEVADA,1,0
692,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,NEW HAMPSHIRE,1,0
693,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,NEW JERSEY,148,2
694,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,NEW YORK,47,0
695,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,NORTH CAROLINA,68,1
696,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,OHIO,53,0
697,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,OKLAHOMA,17,0
698,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,OREGON,5,0
699,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,PENNSYLVANIA,95,1
700,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,RHODE ISLAND,10,0
701,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,TENNESSEE,4,0
702,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,TEXAS,215,0
703,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,UTAH,2,0
704,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,VIRGINIA,14,1
705,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,WASHINGTON,76,0
706,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2014,WISCONSIN,47,0
707,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,ALABAMA,3,0
708,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,ARIZONA,19,0
709,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,ARKANSAS,19,1
710,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,CALIFORNIA,349,2
711,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,COLORADO,14,0
712,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,CONNECTICUT,254,4
713,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,DELAWARE,58,0
714,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,DISTRICT OF COLUMBIA,6,0
715,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,FLORIDA,40,1
716,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,GEORGIA,117,1
717,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,ILLINOIS,272,6
718,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,INDIANA,8,0
719,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,IOWA,9,0
720,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,KANSAS,8,0
721,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,LOUISIANA,7,0
722,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,MARYLAND,23,0
723,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,MASSACHUSETTS,102,1
724,ACCENTURE LLP,SOFTWARE DEVELOPMENT,2015,MICHIGAN,76,0
